 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,Sampe/Class
6:10:51 PM,27-05-23,27.6,30,0.81,0.54,0.38,2.03,3.64,3.17,0.78,4.07,3.25,0.96,10.27,12.26,2.17,4.88,57.25,2.07,61.78,Coffee 2
6:10:52 PM,27-05-23,27.5,30,0.81,0.54,0.44,1.99,3.49,2.71,0.78,4.34,3.29,0.94,10.2,11.86,2.16,4.94,56.93,2.08,62.28,Coffee 2
6:10:52 PM,27-05-23,27.5,30,0.81,0.54,0.41,2.01,3.56,2.87,0.76,4.24,3.11,0.97,10.47,13.4,2.13,4.72,57.09,2.11,62.03,Coffee 2
6:10:53 PM,27-05-23,27.5,30,0.81,0.54,0.4,2.03,3.59,2.76,0.78,4.31,3.32,0.92,10.17,12.33,2.14,4.87,56.23,2.12,63.42,Coffee 2
6:10:53 PM,27-05-23,27.5,30,0.81,0.55,0.42,2.01,3.55,2.99,0.74,4.17,3.22,0.96,10.3,11.99,2.15,4.92,56.93,2.12,62.28,Coffee 2
6:10:54 PM,27-05-23,27.6,30,0.81,0.54,0.43,2.02,3.53,3.36,0.73,3.98,3.61,0.98,9.8,11.92,2.15,4.93,57.73,2.12,61.04,Coffee 2
6:10:54 PM,27-05-23,27.6,30,0.81,0.54,0.42,1.97,3.55,3.39,0.72,3.97,3.32,0.91,10.17,12.61,2.16,4.83,57.25,2.13,61.78,Coffee 2
6:10:55 PM,27-05-23,27.6,30,0.81,0.54,0.37,1.97,3.68,2.93,0.73,4.2,3.39,0.95,10.07,12.06,2.15,4.91,57.41,2.08,61.53,Coffee 2
6:10:55 PM,27-05-23,27.6,30,0.81,0.54,0.39,1.98,3.63,3.08,0.76,4.12,2.85,0.96,10.89,12.06,2.08,4.91,57.41,2.1,61.53,Coffee 2
6:10:56 PM,27-05-23,27.6,30,0.81,0.54,0.36,2,3.69,3.2,0.68,4.06,2.98,0.94,10.67,12.06,2.1,4.91,57.25,2.11,61.78,Coffee 2
6:10:56 PM,27-05-23,27.6,30,0.81,0.54,0.41,2.02,3.56,3.45,0.75,3.94,2.92,0.95,10.78,11.53,2.09,4.98,57.41,2.05,61.53,Coffee 2
6:10:57 PM,27-05-23,27.6,30,0.81,0.55,0.41,2.04,3.56,3.55,0.8,3.89,3.56,0.92,9.86,11.34,2.17,5.01,57.01,2.11,62.15,Coffee 2
6:10:57 PM,27-05-23,27.6,30,0.81,0.54,0.39,1.99,3.62,3.2,0.71,4.06,3.13,0.95,10.43,12.75,2.12,4.81,57.09,2.1,62.03,Coffee 2
6:10:58 PM,27-05-23,27.6,30,0.81,0.54,0.4,2.05,3.59,3.55,0.77,3.89,3.39,0.93,10.07,14.32,2.2,4.61,57.09,2.07,62.03,Coffee 2
6:10:58 PM,27-05-23,27.6,30,0.81,0.54,0.49,2.07,3.38,3.93,0.77,3.73,3.99,1.03,9.36,16.8,2.25,4.35,58.12,2.09,60.43,Coffee 2
6:10:59 PM,27-05-23,27.6,30,0.81,0.54,0.43,1.98,3.53,3.89,0.67,3.75,3.46,0.94,9.98,16.34,2.21,4.4,55.53,2.11,64.58,Coffee 2
6:10:59 PM,27-05-23,27.6,30,0.81,0.54,0.51,2.06,3.35,3.82,0.83,3.78,3.71,0.97,9.68,15.13,2.31,4.52,57.17,2.14,61.91,Coffee 2
6:11:00 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.1,3.29,4.11,0.83,3.67,3.83,1.02,9.53,16.43,2.32,4.39,59.42,2.16,58.54,Coffee 2
6:11:01 PM,27-05-23,27.6,30,0.81,0.54,0.49,2.07,3.39,3.89,0.78,3.75,3.02,0.97,10.6,16.17,2.24,4.42,56.38,2.13,63.16,Coffee 2
6:11:01 PM,27-05-23,27.6,30,0.81,0.54,0.46,2.08,3.46,2.65,0.67,4.38,3.02,0.94,10.6,15.99,2.17,4.43,57.01,2.08,62.15,Coffee 2
6:11:02 PM,27-05-23,27.6,30,0.81,0.54,0.51,2.02,3.35,3.11,0.76,4.11,3.22,0.99,10.3,15.55,2.21,4.48,57.49,2.13,61.41,Coffee 2
6:11:02 PM,27-05-23,27.6,30,0.81,0.54,0.47,2.05,3.43,3.26,0.78,4.03,3.46,0.96,9.98,16.71,2.25,4.36,57.57,2.14,61.29,Coffee 2
6:11:03 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.09,3.28,4.33,0.8,3.59,3.83,0.98,9.53,17.17,2.3,4.32,57.65,2.11,61.17,Coffee 2
6:11:03 PM,27-05-23,27.6,30,0.81,0.54,0.57,2.1,3.25,4.15,0.84,3.65,3.73,0.95,9.65,15.81,2.23,4.45,57.88,2.13,60.8,Coffee 2
6:11:04 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.1,3.29,3.55,0.79,3.89,3.71,0.99,9.68,16.99,2.25,4.34,58.2,2.13,60.31,Coffee 2
6:11:04 PM,27-05-23,27.6,30,0.81,0.54,0.48,2.07,3.4,4.11,0.82,3.67,3.61,0.97,9.8,17.55,2.24,4.29,58.2,2.12,60.31,Coffee 2
6:11:05 PM,27-05-23,27.6,30,0.81,0.54,0.48,2.1,3.41,4.11,0.8,3.67,3.51,1,9.92,17.17,2.25,4.32,57.73,2.1,61.04,Coffee 2
6:11:05 PM,27-05-23,27.6,30,0.81,0.54,0.54,2.08,3.3,4.33,0.84,3.59,3.29,1,10.2,17.46,2.27,4.3,58.2,2.15,60.31,Coffee 2
6:11:06 PM,27-05-23,27.6,30,0.81,0.54,0.49,2.08,3.38,4.26,0.74,3.61,3.81,1,9.56,16.52,2.16,4.38,57.25,2.05,61.78,Coffee 2
6:11:06 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.1,3.28,4.22,0.82,3.63,3.94,0.96,9.41,18.04,2.18,4.24,57.09,2.12,62.03,Coffee 2
6:11:07 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.11,3.27,3.82,0.83,3.78,3.34,0.96,10.14,17.17,2.31,4.32,57.73,2.1,61.04,Coffee 2
6:11:07 PM,27-05-23,27.6,30,0.81,0.54,0.54,2.07,3.29,4.07,0.78,3.68,3.29,0.94,10.2,17.65,2.26,4.28,57.73,2.1,61.04,Coffee 2
6:11:08 PM,27-05-23,27.6,30,0.81,0.54,0.5,2.11,3.37,3.82,0.75,3.78,3.63,0.95,9.77,17.36,2.27,4.3,57.09,2.04,62.03,Coffee 2
6:11:08 PM,27-05-23,27.6,30,0.81,0.54,0.42,2.1,3.55,3.45,0.76,3.94,3.44,0.96,10.01,17.46,2.29,4.3,57.65,2.12,61.17,Coffee 2
6:11:09 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.09,3.27,4.3,0.76,3.6,3.18,0.97,10.37,18.14,2.27,4.24,57.65,2.13,61.17,Coffee 2
6:11:10 PM,27-05-23,27.6,30,0.81,0.54,0.56,2.1,3.27,3.72,0.76,3.82,3.76,0.99,9.62,17.94,2.23,4.25,57.33,2.09,61.66,Coffee 2
6:11:10 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.07,3.27,3.82,0.69,3.78,3.27,0.95,10.24,17.55,2.31,4.29,56.78,2.13,62.53,Coffee 2
6:11:11 PM,27-05-23,27.6,30,0.81,0.54,0.56,2.11,3.27,3.96,0.75,3.72,3.27,0.95,10.24,17.08,2.3,4.33,57.33,2.1,61.66,Coffee 2
6:11:11 PM,27-05-23,27.6,30,0.81,0.54,0.52,2.09,3.34,3.62,0.8,3.86,3.81,0.98,9.56,16.43,2.27,4.39,58.04,2.11,60.56,Coffee 2
6:11:12 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.06,3.29,3.08,0.78,4.12,3.58,0.96,9.83,17.65,2.27,4.28,57.41,2.1,61.53,Coffee 2
6:11:12 PM,27-05-23,27.6,30,0.81,0.54,0.5,2.06,3.37,3.55,0.75,3.89,3.25,0.99,10.27,17.75,2.28,4.27,57.17,2.1,61.91,Coffee 2
6:11:13 PM,27-05-23,27.6,30,0.81,0.54,0.57,2.07,3.24,3.39,0.8,3.97,3.13,0.93,10.43,17.08,2.27,4.33,56.7,2.13,62.66,Coffee 2
6:11:13 PM,27-05-23,27.6,30,0.81,0.54,0.56,2.07,3.26,3.62,0.75,3.86,3.41,0.94,10.04,17.75,2.33,4.27,56.54,2.1,62.91,Coffee 2
6:11:14 PM,27-05-23,27.6,30,0.81,0.55,0.5,2.1,3.37,4.15,0.71,3.65,3.36,1.01,10.11,18.14,2.29,4.24,56.93,2.1,62.28,Coffee 2
6:11:14 PM,27-05-23,27.6,30,0.81,0.54,0.52,2.07,3.33,3.32,0.71,4,2.77,0.94,11.03,16.43,2.29,4.39,57.49,2.09,61.41,Coffee 2
6:11:15 PM,27-05-23,27.6,30,0.81,0.54,0.51,2.11,3.35,3.52,0.82,3.91,2.83,0.99,10.92,16.71,2.26,4.36,56.7,2.11,62.66,Coffee 2
6:11:15 PM,27-05-23,27.6,30,0.81,0.54,0.47,2.12,3.42,3.68,0.8,3.83,3.66,0.99,9.74,17.17,2.29,4.32,57.25,2.1,61.78,Coffee 2
6:11:16 PM,27-05-23,27.6,30,0.81,0.54,0.46,2.1,3.45,3.58,0.81,3.88,3.29,0.99,10.2,16.34,2.23,4.4,56.78,2.04,62.53,Coffee 2
6:11:16 PM,27-05-23,27.6,30,0.81,0.54,0.55,2.1,3.27,2.85,0.82,4.26,3.46,0.91,9.98,16.71,2.26,4.36,56.62,2.02,62.78,Coffee 2
6:11:17 PM,27-05-23,27.6,30,0.81,0.54,0.54,2.09,3.3,3.36,0.75,3.98,3.02,1,10.6,18.64,2.24,4.2,57.09,2.07,62.03,Coffee 2
6:11:17 PM,27-05-23,27.6,30,0.81,0.54,0.49,2.06,3.39,3.39,0.72,3.97,3.29,0.9,10.2,17.55,2.28,4.29,55.92,2.07,63.93,Coffee 2
6:11:18 PM,27-05-23,27.6,30,0.81,0.54,0.46,2.04,3.45,3.08,0.75,4.12,3.2,0.93,10.33,16.52,2.29,4.38,56.23,2.05,63.42,Coffee 2
6:11:18 PM,27-05-23,27.6,30,0.81,0.54,0.45,2.04,3.46,3.26,0.8,4.03,3.34,0.95,10.14,17.36,2.3,4.3,56.15,2.06,63.55,Coffee 2
6:11:19 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.06,3.44,3.23,0.77,4.04,3.05,0.88,10.57,16.08,2.32,4.42,56.78,2.04,62.53,Coffee 2
6:11:20 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.05,3.42,3.17,0.75,4.07,3.16,0.91,10.4,16.89,2.29,4.35,57.41,2.08,61.53,Coffee 2
6:11:20 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.06,3.46,3.39,0.74,3.97,2.51,0.91,11.53,17.27,2.27,4.31,56.31,2.09,63.29,Coffee 2
6:11:21 PM,27-05-23,27.5,30,0.81,0.54,0.48,2.09,3.41,3.08,0.73,4.12,2.92,0.88,10.78,17.94,2.28,4.25,56.86,2.14,62.41,Coffee 2
6:11:21 PM,27-05-23,27.5,30,0.81,0.54,0.54,2.03,3.31,3.11,0.75,4.11,3.05,0.91,10.57,16.43,2.28,4.39,57.33,2.09,61.66,Coffee 2
6:11:22 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.03,3.43,3.65,0.88,3.85,2.96,0.97,10.71,16.17,2.26,4.42,56.54,2.12,62.91,Coffee 2
6:11:22 PM,27-05-23,27.5,30,0.81,0.54,0.49,2.07,3.39,3.89,0.8,3.75,3.2,0.9,10.33,17.36,2.24,4.3,57.25,2.06,61.78,Coffee 2
6:11:23 PM,27-05-23,27.5,30,0.81,0.54,0.48,2.03,3.41,3.29,0.79,4.01,3.05,0.95,10.57,17.08,2.29,4.33,57.25,2.07,61.78,Coffee 2
6:11:23 PM,27-05-23,27.5,30,0.81,0.55,0.43,2.05,3.52,3.58,0.65,3.88,3.2,0.9,10.33,17.08,2.28,4.33,57.41,2.07,61.53,Coffee 2
6:11:24 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.01,3.48,3.17,0.8,4.07,3.07,0.9,10.54,17.36,2.32,4.3,57.01,2.07,62.15,Coffee 2
6:11:24 PM,27-05-23,27.5,30,0.81,0.54,0.41,2.02,3.56,3.36,0.77,3.98,3.09,0.85,10.5,16.71,2.28,4.36,57.25,2.09,61.78,Coffee 2
6:11:25 PM,27-05-23,27.5,30,0.81,0.54,0.42,2.05,3.55,3.05,0.78,4.14,3.36,0.95,10.11,15.64,2.33,4.47,56.86,2.08,62.41,Coffee 2
6:11:25 PM,27-05-23,27.5,30,0.81,0.54,0.44,1.96,3.5,3.05,0.79,4.14,2.98,0.89,10.67,17.27,2.27,4.31,55.99,2.08,63.8,Coffee 2
6:11:26 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.03,3.48,3.39,0.76,3.97,3.32,0.93,10.17,16.71,2.28,4.36,56.86,1.99,62.41,Coffee 2
6:11:26 PM,27-05-23,27.5,30,0.81,0.54,0.41,2.03,3.56,3.86,0.66,3.76,2.96,0.93,10.71,17.27,2.34,4.31,57.73,2.1,61.04,Coffee 2
6:11:27 PM,27-05-23,27.5,30,0.81,0.54,0.41,2.04,3.56,3.2,0.77,4.06,3.53,0.88,9.89,17.08,2.31,4.33,56.7,2.1,62.66,Coffee 2
6:11:27 PM,27-05-23,27.5,30,0.81,0.54,0.48,2.06,3.4,3.23,0.82,4.04,3.2,0.96,10.33,17.27,2.31,4.31,57.09,2.02,62.03,Coffee 2
6:11:28 PM,27-05-23,27.5,30,0.81,0.54,0.48,2,3.41,3.2,0.77,4.06,3.39,0.92,10.07,16.17,2.28,4.42,57.17,2.08,61.91,Coffee 2
6:11:29 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.06,3.48,3.75,0.72,3.8,2.81,0.95,10.96,14.08,2.2,4.64,55.84,2.11,64.06,Coffee 2
6:11:29 PM,27-05-23,27.5,30,0.81,0.54,0.43,2.05,3.53,3.45,0.73,3.94,3.16,0.94,10.4,13.4,2.21,4.72,56.86,2.09,62.41,Coffee 2
6:11:30 PM,27-05-23,27.5,30,0.81,0.54,0.51,2.02,3.36,3.11,0.78,4.11,3.02,0.89,10.6,13.93,2.15,4.66,56.86,2.12,62.41,Coffee 2
6:11:30 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.05,3.45,3.39,0.73,3.97,3.09,0.89,10.5,14.48,2.22,4.59,56.23,2.1,63.42,Coffee 2
6:11:31 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.07,3.45,3.11,0.72,4.11,2.65,0.91,11.26,14.88,2.2,4.55,57.33,2.01,61.66,Coffee 2
6:11:31 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.04,3.51,3.42,0.79,3.95,3.13,0.95,10.43,13.85,2.16,4.67,56.78,2.07,62.53,Coffee 2
6:11:32 PM,27-05-23,27.6,30,0.81,0.54,0.47,2.01,3.43,3.39,0.75,3.97,3.32,0.89,10.17,12.12,2.17,4.9,56.07,2.04,63.67,Coffee 2
6:11:32 PM,27-05-23,27.6,30,0.81,0.54,0.43,2.06,3.51,3.14,0.78,4.09,3.25,0.88,10.27,13.25,2.16,4.74,57.41,2.09,61.53,Coffee 2
6:11:33 PM,27-05-23,27.6,30,0.81,0.54,0.44,2.05,3.49,3.14,0.72,4.09,2.94,0.85,10.74,12.54,2.12,4.84,56.86,2.06,62.41,Coffee 2
6:11:33 PM,27-05-23,27.6,30,0.81,0.54,0.45,2.08,3.47,3.2,0.74,4.06,2.83,0.84,10.92,14.08,2.13,4.64,57.17,2.01,61.91,Coffee 2
6:11:34 PM,27-05-23,27.5,30,0.81,0.54,0.47,1.98,3.43,3.42,0.76,3.95,3.07,0.92,10.54,14.8,2.22,4.56,56.93,2.09,62.28,Coffee 2
6:11:34 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.07,3.48,3.58,0.73,3.88,2.89,0.91,10.81,13.33,2.14,4.73,56.78,2.09,62.53,Coffee 2
6:11:35 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.06,3.43,2.63,0.77,4.4,3.02,0.88,10.6,14.56,2.2,4.58,55.84,2.06,64.06,Coffee 2
6:11:35 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.05,3.46,2.79,0.76,4.29,2.79,0.9,10.99,13.78,2.2,4.68,56.86,2.06,62.41,Coffee 2
6:11:36 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.08,3.44,2.65,0.72,4.38,2.81,0.98,10.96,13.55,2.18,4.7,56.54,2.09,62.91,Coffee 2
6:11:36 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.06,3.44,3.39,0.76,3.97,2.92,0.92,10.78,13.7,2.2,4.69,56.62,2.04,62.78,Coffee 2
6:11:37 PM,27-05-23,27.5,30,0.81,0.54,0.45,2,3.47,3.55,0.77,3.89,3.27,0.91,10.24,13.25,2.2,4.74,57.09,2.09,62.03,Coffee 2
6:11:37 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.07,3.44,3.08,0.73,4.12,2.89,0.91,10.81,13.62,2.17,4.69,56.38,2.07,63.16,Coffee 2
6:11:38 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.05,3.48,3.08,0.72,4.12,2.89,0.91,10.81,13.47,2.24,4.71,56.62,2.07,62.78,Coffee 2
6:11:39 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.03,3.47,2.96,0.73,4.19,2.92,0.89,10.78,13.62,2.19,4.69,56.07,2.1,63.67,Coffee 2
6:11:39 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.05,3.48,3.65,0.76,3.85,3.05,0.88,10.57,13.11,2.18,4.76,55.99,2.07,63.8,Coffee 2
6:11:40 PM,27-05-23,27.5,30,0.81,0.54,0.44,2,3.48,3.52,0.74,3.91,2.85,0.9,10.89,13.85,2.13,4.67,57.17,2.07,61.91,Coffee 2
6:11:40 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.03,3.46,3.2,0.66,4.06,3,0.96,10.64,13.33,2.15,4.73,57.01,2.06,62.15,Coffee 2
6:11:41 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.04,3.46,3.29,0.71,4.01,3.11,0.93,10.47,13.85,2.17,4.67,56.78,2.05,62.53,Coffee 2
6:11:41 PM,27-05-23,27.5,30,0.81,0.54,0.41,2.05,3.57,2.76,0.71,4.31,2.94,0.91,10.74,13.25,2.1,4.74,56.7,2.03,62.66,Coffee 2
6:11:42 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.07,3.43,2.9,0.77,4.22,2.83,0.87,10.92,14.08,2.2,4.64,56.07,2.06,63.67,Coffee 2
6:11:42 PM,27-05-23,27.5,30,0.81,0.54,0.49,2.04,3.39,2.47,0.73,4.51,2.51,0.92,11.53,13.18,2.18,4.75,56.62,2.09,62.78,Coffee 2
6:11:43 PM,27-05-23,27.5,30,0.81,0.54,0.43,2.05,3.51,2.47,0.77,4.51,2.89,0.94,10.81,13.18,2.15,4.75,56.7,2.09,62.66,Coffee 2
6:11:43 PM,27-05-23,27.5,30,0.81,0.54,0.48,2.06,3.41,3.32,0.68,4,3.07,0.92,10.54,13.18,2.2,4.75,57.09,2.06,62.03,Coffee 2
6:11:44 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.04,3.46,2.99,0.75,4.17,2.55,0.93,11.45,13.7,2.15,4.69,56.62,2.11,62.78,Coffee 2
6:11:44 PM,27-05-23,27.4,30,0.81,0.54,0.46,2.03,3.46,2.73,0.71,4.32,3.16,0.93,10.4,14.16,2.17,4.63,56.78,2.06,62.53,Coffee 2
6:11:45 PM,27-05-23,27.4,30,0.81,0.54,0.46,2.06,3.44,2.65,0.62,4.38,3.02,0.91,10.6,13.62,2.18,4.69,56.38,2.09,63.16,Coffee 2
6:11:45 PM,27-05-23,27.4,30,0.81,0.54,0.43,2.05,3.51,3.14,0.74,4.09,2.81,0.89,10.96,13.4,2.16,4.72,55.68,2.08,64.32,Coffee 2
6:11:46 PM,27-05-23,27.4,30,0.81,0.54,0.47,2.02,3.43,2.82,0.72,4.27,2.85,0.96,10.89,13.4,2.2,4.72,57.01,2.06,62.15,Coffee 2
6:11:46 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.07,3.5,3.42,0.72,3.95,2.79,0.94,10.99,12.68,2.12,4.82,57.25,2.07,61.78,Coffee 2
6:11:47 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.04,3.44,3.05,0.75,4.14,2.69,0.9,11.18,13.93,2.18,4.66,56.38,2.08,63.16,Coffee 2
6:11:48 PM,27-05-23,27.5,30,0.81,0.54,0.39,2.07,3.62,2.63,0.69,4.4,3.05,0.89,10.57,13.55,2.2,4.7,57.09,2.09,62.03,Coffee 2
6:11:48 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.08,3.44,3.26,0.7,4.03,2.63,0.82,11.29,14.56,2.2,4.58,56.7,2.09,62.66,Coffee 2
6:11:49 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.08,3.45,3.26,0.74,4.03,3.34,0.91,10.14,14.32,2.22,4.61,55.84,2.08,64.06,Coffee 2
6:11:49 PM,27-05-23,27.5,30,0.81,0.54,0.49,2.05,3.39,3.02,0.63,4.15,3.18,0.92,10.37,13.47,2.19,4.71,56.46,2.07,63.04,Coffee 2
6:11:50 PM,27-05-23,27.5,30,0.81,0.54,0.49,2.09,3.39,2.76,0.75,4.31,3.13,0.93,10.43,13.85,2.17,4.67,56.78,2.09,62.53,Coffee 2
6:11:50 PM,27-05-23,27.5,30,0.81,0.54,0.52,2.05,3.33,3.2,0.77,4.06,2.89,0.96,10.81,12.75,2.18,4.81,56.38,2.09,63.16,Coffee 2
6:11:51 PM,27-05-23,27.5,30,0.81,0.54,0.43,2.06,3.53,2.99,0.75,4.17,2.96,0.92,10.71,14.32,2.17,4.61,56.93,2.09,62.28,Coffee 2
6:11:51 PM,27-05-23,27.5,30,0.81,0.54,0.46,2.05,3.45,3.48,0.77,3.92,2.81,0.9,10.96,13.47,2.18,4.71,55.84,2.08,64.06,Coffee 2
6:11:52 PM,27-05-23,27.5,30,0.81,0.54,0.4,1.99,3.59,3.08,0.75,4.12,2.92,0.91,10.78,14.4,2.2,4.6,56.86,2.07,62.41,Coffee 2
6:11:52 PM,27-05-23,27.5,30,0.81,0.54,0.48,2.07,3.41,2.87,0.75,4.24,3.32,0.87,10.17,13.7,2.2,4.69,56.46,2.09,63.04,Coffee 2
6:11:53 PM,27-05-23,27.5,30,0.81,0.54,0.47,2.02,3.43,2.65,0.7,4.38,2.96,0.91,10.71,13.93,2.2,4.66,56.38,2.06,63.16,Coffee 2
6:11:53 PM,27-05-23,27.5,30,0.81,0.54,0.44,2.07,3.49,3.36,0.75,3.98,2.96,0.91,10.71,12.96,2.23,4.78,56.62,2.06,62.78,Coffee 2
6:11:54 PM,27-05-23,27.5,30,0.81,0.54,0.45,1.96,3.47,3.62,0.75,3.86,3.16,0.83,10.4,14.8,2.18,4.56,56.46,2.09,63.04,Coffee 2
6:11:54 PM,27-05-23,27.5,30,0.81,0.54,0.45,2.06,3.46,3.29,0.76,4.01,2.96,0.9,10.71,13.85,2.18,4.67,56.46,2.08,63.04,Coffee 2
6:11:55 PM,27-05-23,27.5,29,0.81,0.54,0.41,2.02,3.56,3.11,0.69,4.11,3.07,0.82,10.54,13.55,2.18,4.7,56.78,2.07,62.53,Coffee 2
6:11:55 PM,27-05-23,27.5,29,0.81,0.54,0.46,2.02,3.46,3.32,0.65,4,2.85,0.92,10.89,13.55,2.22,4.7,55.22,2.04,65.11,Coffee 2
6:11:56 PM,27-05-23,27.5,29,0.81,0.54,0.44,2.05,3.5,3.08,0.71,4.12,2.89,0.91,10.81,13.62,2.15,4.69,56.54,2.04,62.91,Coffee 2
6:11:57 PM,27-05-23,27.5,29,0.81,0.54,0.47,2.06,3.42,3.29,0.73,4.01,3,0.89,10.64,13.62,2.19,4.69,57.33,2.07,61.66,Coffee 2
6:11:57 PM,27-05-23,27.6,29,0.81,0.54,0.44,1.95,3.48,2.87,0.72,4.24,2.96,0.88,10.71,13.47,2.19,4.71,56.23,2.08,63.42,Coffee 2
6:11:58 PM,27-05-23,27.6,29,0.81,0.54,0.47,2.03,3.42,3.17,0.72,4.07,2.77,0.9,11.03,12.75,2.17,4.81,57.01,2.1,62.15,Coffee 2
6:11:58 PM,27-05-23,27.6,29,0.81,0.54,0.44,2.05,3.49,3.52,0.72,3.91,3,0.91,10.64,12.61,2.17,4.83,56.62,2.08,62.78,Coffee 2
6:11:59 PM,27-05-23,27.6,29,0.81,0.54,0.45,2.06,3.48,3.32,0.73,4,3.09,0.96,10.5,13.62,2.17,4.69,57.09,2.06,62.03,Coffee 2
6:11:59 PM,27-05-23,27.6,29,0.81,0.54,0.45,2.07,3.48,3.52,0.75,3.91,2.79,0.95,10.99,13.62,2.19,4.69,56.54,2.08,62.91,Coffee 2
6:12:00 PM,27-05-23,27.6,29,0.81,0.54,0.48,2.03,3.41,3.48,0.78,3.92,3.29,0.94,10.2,13.85,2.19,4.67,57.49,2.09,61.41,Coffee 2
6:12:00 PM,27-05-23,27.6,29,0.81,0.54,0.55,2.08,3.27,4.04,0.79,3.69,3.68,1,9.71,12.96,2.21,4.78,56.86,2.09,62.41,Coffee 2
6:12:01 PM,27-05-23,27.6,29,0.81,0.54,0.45,2.05,3.47,2.87,0.74,4.24,3.02,0.92,10.6,13.25,2.2,4.74,55.61,2.05,64.45,Coffee 2
6:12:01 PM,27-05-23,27.6,29,0.81,0.54,0.44,2.05,3.5,3.32,0.75,4,3.07,0.92,10.54,13.55,2.16,4.7,56.7,2.07,62.66,Coffee 2
6:12:02 PM,27-05-23,27.6,29,0.81,0.54,0.46,2.03,3.45,3.17,0.71,4.07,3.13,0.94,10.43,13.18,2.16,4.75,56.31,2.06,63.29,Coffee 2
6:12:02 PM,27-05-23,27.6,29,0.81,0.54,0.49,2.02,3.39,3.14,0.75,4.09,2.79,0.89,10.99,14.16,2.17,4.63,56.93,2.06,62.28,Coffee 2
6:12:03 PM,27-05-23,27.6,29,0.81,0.54,0.43,2.03,3.53,2.87,0.71,4.24,3.07,0.91,10.54,14.08,2.16,4.64,56.7,2.06,62.66,Coffee 2
6:12:03 PM,27-05-23,27.5,29,0.81,0.54,0.46,2.07,3.45,2.93,0.72,4.2,3.13,0.9,10.43,13.78,2.16,4.68,56.62,2.05,62.78,Coffee 2
6:12:04 PM,27-05-23,27.5,29,0.81,0.54,0.47,2.04,3.42,3.05,0.7,4.14,3.25,0.93,10.27,13.47,2.19,4.71,56.46,2.06,63.04,Coffee 2
6:12:04 PM,27-05-23,27.5,29,0.81,0.54,0.45,2.03,3.46,2.96,0.75,4.19,3.18,0.94,10.37,13.7,2.2,4.69,56.46,2.07,63.04,Coffee 2
6:12:05 PM,27-05-23,27.5,29,0.81,0.54,0.45,2.06,3.46,3.39,0.74,3.97,2.73,0.94,11.11,13.55,2.2,4.7,56.46,2.08,63.04,Coffee 2
6:12:06 PM,27-05-23,27.5,29,0.81,0.54,0.49,2.06,3.39,2.73,0.71,4.32,3.13,0.9,10.43,14.08,2.18,4.64,56.31,2.05,63.29,Coffee 2
6:12:06 PM,27-05-23,27.5,29,0.81,0.54,0.46,2.07,3.45,3.11,0.74,4.11,2.94,0.89,10.74,13.7,2.2,4.69,55.92,2.09,63.93,Coffee 2
6:12:07 PM,27-05-23,27.5,29,0.81,0.54,0.45,2.03,3.46,3.05,0.74,4.14,3.02,0.93,10.6,13.93,2.21,4.66,56.7,2.09,62.66,Coffee 2
